row_index,operands,actual,pred_col,iter,pred,A1,A2,P1,P2,error_type
993,"1000,9889,9988,9999","1000,9889,9988,9999",pred_iter_1400,1400,"1000,9888,9989,9999",9889,9988,9888,9989,swap_last_digit
0,"1000,1018,1214,9999","1000,1018,1214,9999",pred_iter_1450,1450,"1000,1014,1218,9999",1018,1214,1014,1218,swap_last_digit
3,"1000,1024,1422,9999","1000,1024,1422,9999",pred_iter_1450,1450,"1000,1022,1424,9999",1024,1422,1022,1424,swap_last_digit
6,"1000,1057,1356,9999","1000,1057,1356,9999",pred_iter_1450,1450,"1000,1056,1357,9999",1057,1356,1056,1357,swap_last_digit
7,"1000,1067,1264,9999","1000,1067,1264,9999",pred_iter_1450,1450,"1000,1064,1267,9999",1067,1264,1064,1267,swap_last_digit
10,"1000,1087,1285,9999","1000,1087,1285,9999",pred_iter_1450,1450,"1000,1085,1287,9999",1087,1285,1085,1287,swap_last_digit
15,"1000,1148,1346,9999","1000,1148,1346,9999",pred_iter_1450,1450,"1000,1146,1348,9999",1148,1346,1146,1348,swap_last_digit
18,"1000,1167,1664,9999","1000,1167,1664,9999",pred_iter_1450,1450,"1000,1164,1667,9999",1167,1664,1164,1667,swap_last_digit
20,"1000,1177,1372,9999","1000,1177,1372,9999",pred_iter_1450,1450,"1000,1172,1377,9999",1177,1372,1172,1377,swap_last_digit
23,"1000,1187,1384,9999","1000,1187,1384,9999",pred_iter_1450,1450,"1000,1184,1387,9999",1187,1384,1184,1387,swap_last_digit
27,"1000,1228,1622,9999","1000,1228,1622,9999",pred_iter_1450,1450,"1000,1222,1628,9999",1228,1622,1222,1628,swap_last_digit
31,"1000,1248,1646,9999","1000,1248,1646,9999",pred_iter_1450,1450,"1000,1246,1648,9999",1248,1646,1246,1648,swap_last_digit
32,"1000,1258,1353,9999","1000,1258,1353,9999",pred_iter_1450,1450,"1000,1253,1358,9999",1258,1353,1253,1358,swap_last_digit
33,"1000,1267,1464,9999","1000,1267,1464,9999",pred_iter_1450,1450,"1000,1264,1467,9999",1267,1464,1264,1467,swap_last_digit
35,"1000,1296,1792,9999","1000,1296,1792,9999",pred_iter_1450,1450,"1000,1292,1796,9999",1296,1792,1292,1796,swap_last_digit
43,"1000,1354,1652,9999","1000,1354,1652,9999",pred_iter_1450,1450,"1000,1352,1654,9999",1354,1652,1352,1654,swap_last_digit
45,"1000,1365,1564,9999","1000,1365,1564,9999",pred_iter_1450,1450,"1000,1364,1565,9999",1365,1564,1364,1565,swap_last_digit
46,"1000,1368,1661,9999","1000,1368,1661,9999",pred_iter_1450,1450,"1000,1361,1668,9999",1368,1661,1361,1668,swap_last_digit
49,"1000,1398,1791,9999","1000,1398,1791,9999",pred_iter_1450,1450,"1000,1391,1798,9999",1398,1791,1391,1798,swap_last_digit
52,"1000,1436,1635,9999","1000,1436,1635,9999",pred_iter_1450,1450,"1000,1435,1636,9999",1436,1635,1435,1636,swap_last_digit
59,"1000,1467,1866,9999","1000,1467,1866,9999",pred_iter_1450,1450,"1000,1466,1867,9999",1467,1866,1466,1867,swap_last_digit
62,"1000,1475,1674,9999","1000,1475,1674,9999",pred_iter_1450,1450,"1000,1474,1675,9999",1475,1674,1474,1675,swap_last_digit
63,"1000,1476,1574,9999","1000,1476,1574,9999",pred_iter_1450,1450,"1000,1474,1576,9999",1476,1574,1474,1576,swap_last_digit
64,"1000,1477,1671,9999","1000,1477,1671,9999",pred_iter_1450,1450,"1000,1471,1677,9999",1477,1671,1471,1677,swap_last_digit
74,"1000,1558,1657,9999","1000,1558,1657,9999",pred_iter_1450,1450,"1000,1557,1658,9999",1558,1657,1557,1658,swap_last_digit
78,"1000,1634,1731,9999","1000,1634,1731,9999",pred_iter_1450,1450,"1000,1631,1734,9999",1634,1731,1631,1734,swap_last_digit
80,"1000,1648,1941,9999","1000,1648,1941,9999",pred_iter_1450,1450,"1000,1641,1948,9999",1648,1941,1641,1948,swap_last_digit
87,"1000,1684,1882,9999","1000,1684,1882,9999",pred_iter_1450,1450,"1000,1682,1884,9999",1684,1882,1682,1884,swap_last_digit
88,"1000,1705,1802,9999","1000,1705,1802,9999",pred_iter_1450,1450,"1000,1702,1805,9999",1705,1802,1702,1805,swap_last_digit
91,"1000,1723,1822,9999","1000,1723,1822,9999",pred_iter_1450,1450,"1000,1722,1823,9999",1723,1822,1722,1823,swap_last_digit
92,"1000,1724,1822,9999","1000,1724,1822,9999",pred_iter_1450,1450,"1000,1722,1824,9999",1724,1822,1722,1824,swap_last_digit
98,"1000,1768,1864,9999","1000,1768,1864,9999",pred_iter_1450,1450,"1000,1764,1868,9999",1768,1864,1764,1868,swap_last_digit
102,"1000,1795,1894,9999","1000,1795,1894,9999",pred_iter_1450,1450,"1000,1794,1895,9999",1795,1894,1794,1895,swap_last_digit
104,"1000,1827,1925,9999","1000,1827,1925,9999",pred_iter_1450,1450,"1000,1825,1927,9999",1827,1925,1825,1927,swap_last_digit
111,"1000,1895,1993,9999","1000,1895,1993,9999",pred_iter_1450,1450,"1000,1893,1995,9999",1895,1993,1893,1995,swap_last_digit
121,"1000,2047,2242,9999","1000,2047,2242,9999",pred_iter_1450,1450,"1000,2042,2247,9999",2047,2242,2042,2247,swap_last_digit
122,"1000,2047,2245,9999","1000,2047,2245,9999",pred_iter_1450,1450,"1000,2045,2247,9999",2047,2245,2045,2247,swap_last_digit
133,"1000,2127,2726,9999","1000,2127,2726,9999",pred_iter_1450,1450,"1000,2126,2727,9999",2127,2726,2126,2727,swap_last_digit
137,"1000,2147,2546,9999","1000,2147,2546,9999",pred_iter_1450,1450,"1000,2146,2547,9999",2147,2546,2146,2547,swap_last_digit
149,"1000,2259,2656,9999","1000,2259,2656,9999",pred_iter_1450,1450,"1000,2256,2659,9999",2259,2656,2256,2659,swap_last_digit
150,"1000,2265,2763,9999","1000,2265,2763,9999",pred_iter_1450,1450,"1000,2263,2765,9999",2265,2763,2263,2765,swap_last_digit
155,"1000,2317,2811,9999","1000,2317,2811,9999",pred_iter_1450,1450,"1000,2311,2817,9999",2317,2811,2311,2817,swap_last_digit
156,"1000,2323,2922,9999","1000,2323,2922,9999",pred_iter_1450,1450,"1000,2322,2923,9999",2323,2922,2322,2923,swap_last_digit
160,"1000,2387,2786,9999","1000,2387,2786,9999",pred_iter_1450,1450,"1000,2386,2787,9999",2387,2786,2386,2787,swap_last_digit
165,"1000,2434,2531,9999","1000,2434,2531,9999",pred_iter_1450,1450,"1000,2431,2534,9999",2434,2531,2431,2534,swap_last_digit
168,"1000,2447,2741,9999","1000,2447,2741,9999",pred_iter_1450,1450,"1000,2441,2747,9999",2447,2741,2441,2747,swap_last_digit
169,"1000,2467,2766,9999","1000,2467,2766,9999",pred_iter_1450,1450,"1000,2466,2767,9999",2467,2766,2466,2767,swap_last_digit
170,"1000,2468,2567,9999","1000,2468,2567,9999",pred_iter_1450,1450,"1000,2467,2568,9999",2468,2567,2467,2568,swap_last_digit
176,"1000,2516,2615,9999","1000,2516,2615,9999",pred_iter_1450,1450,"1000,2515,2616,9999",2516,2615,2515,2616,swap_last_digit
177,"1000,2526,2825,9999","1000,2526,2825,9999",pred_iter_1450,1450,"1000,2525,2826,9999",2526,2825,2525,2826,swap_last_digit
178,"1000,2527,2721,9999","1000,2527,2721,9999",pred_iter_1450,1450,"1000,2521,2727,9999",2527,2721,2521,2727,swap_last_digit
185,"1000,2608,2706,9999","1000,2608,2706,9999",pred_iter_1450,1450,"1000,2606,2708,9999",2608,2706,2606,2708,swap_last_digit
187,"1000,2618,2915,9999","1000,2618,2915,9999",pred_iter_1450,1450,"1000,2615,2918,9999",2618,2915,2615,2918,swap_last_digit
189,"1000,2627,2923,9999","1000,2627,2923,9999",pred_iter_1450,1450,"1000,2623,2927,9999",2627,2923,2623,2927,swap_last_digit
190,"1000,2635,2733,9999","1000,2635,2733,9999",pred_iter_1450,1450,"1000,2633,2735,9999",2635,2733,2633,2735,swap_last_digit
195,"1000,2648,2747,9999","1000,2648,2747,9999",pred_iter_1450,1450,"1000,2647,2748,9999",2648,2747,2647,2748,swap_last_digit
196,"1000,2648,2947,9999","1000,2648,2947,9999",pred_iter_1450,1450,"1000,2647,2948,9999",2648,2947,2647,2948,swap_last_digit
198,"1000,2675,2874,9999","1000,2675,2874,9999",pred_iter_1450,1450,"1000,2674,2875,9999",2675,2874,2674,2875,swap_last_digit
199,"1000,2677,2872,9999","1000,2677,2872,9999",pred_iter_1450,1450,"1000,2672,2877,9999",2677,2872,2672,2877,swap_last_digit
200,"1000,2694,2992,9999","1000,2694,2992,9999",pred_iter_1450,1450,"1000,2692,2994,9999",2694,2992,2692,2994,swap_last_digit
203,"1000,2704,2801,9999","1000,2704,2801,9999",pred_iter_1450,1450,"1000,2701,2804,9999",2704,2801,2701,2804,swap_last_digit
204,"1000,2708,2801,9999","1000,2708,2801,9999",pred_iter_1450,1450,"1000,2701,2808,9999",2708,2801,2701,2808,swap_last_digit
206,"1000,2738,2837,9999","1000,2738,2837,9999",pred_iter_1450,1450,"1000,2737,2838,9999",2738,2837,2737,2838,swap_last_digit
208,"1000,2758,2857,9999","1000,2758,2857,9999",pred_iter_1450,1450,"1000,2757,2858,9999",2758,2857,2757,2858,swap_last_digit
209,"1000,2759,2858,9999","1000,2759,2858,9999",pred_iter_1450,1450,"1000,2758,2859,9999",2759,2858,2758,2859,swap_last_digit
210,"1000,2778,2872,9999","1000,2778,2872,9999",pred_iter_1450,1450,"1000,2772,2878,9999",2778,2872,2772,2878,swap_last_digit
211,"1000,2778,2876,9999","1000,2778,2876,9999",pred_iter_1450,1450,"1000,2776,2878,9999",2778,2876,2776,2878,swap_last_digit
216,"1000,2825,2921,9999","1000,2825,2921,9999",pred_iter_1450,1450,"1000,2821,2925,9999",2825,2921,2821,2925,swap_last_digit
217,"1000,2829,2926,9999","1000,2829,2926,9999",pred_iter_1450,1450,"1000,2826,2929,9999",2829,2926,2826,2929,swap_last_digit
234,"1000,3107,3202,9999","1000,3107,3202,9999",pred_iter_1450,1450,"1000,3102,3207,9999",3107,3202,3102,3207,swap_last_digit
238,"1000,3127,3523,9999","1000,3127,3523,9999",pred_iter_1450,1450,"1000,3123,3527,9999",3127,3523,3123,3527,swap_last_digit
246,"1000,3228,3425,9999","1000,3228,3425,9999",pred_iter_1450,1450,"1000,3225,3428,9999",3228,3425,3225,3428,swap_last_digit
248,"1000,3254,3552,9999","1000,3254,3552,9999",pred_iter_1450,1450,"1000,3252,3554,9999",3254,3552,3252,3554,swap_last_digit
250,"1000,3258,3757,9999","1000,3258,3757,9999",pred_iter_1450,1450,"1000,3257,3758,9999",3258,3757,3257,3758,swap_last_digit
252,"1000,3287,3386,9999","1000,3287,3386,9999",pred_iter_1450,1450,"1000,3286,3387,9999",3287,3386,3286,3387,swap_last_digit
253,"1000,3288,3886,9999","1000,3288,3886,9999",pred_iter_1450,1450,"1000,3286,3888,9999",3288,3886,3286,3888,swap_last_digit
257,"1000,3309,3406,9999","1000,3309,3406,9999",pred_iter_1450,1450,"1000,3306,3409,9999",3309,3406,3306,3409,swap_last_digit
259,"1000,3317,3615,9999","1000,3317,3615,9999",pred_iter_1450,1450,"1000,3315,3617,9999",3317,3615,3315,3617,swap_last_digit
261,"1000,3326,3521,9999","1000,3326,3521,9999",pred_iter_1450,1450,"1000,3321,3526,9999",3326,3521,3321,3526,swap_last_digit
262,"1000,3328,3625,9999","1000,3328,3625,9999",pred_iter_1450,1450,"1000,3325,3628,9999",3328,3625,3325,3628,swap_last_digit
273,"1000,3408,3806,9999","1000,3408,3806,9999",pred_iter_1450,1450,"1000,3406,3808,9999",3408,3806,3406,3808,swap_last_digit
274,"1000,3456,3755,9999","1000,3456,3755,9999",pred_iter_1450,1450,"1000,3455,3756,9999",3456,3755,3455,3756,swap_last_digit
275,"1000,3463,3662,9999","1000,3463,3662,9999",pred_iter_1450,1450,"1000,3462,3663,9999",3463,3662,3462,3663,swap_last_digit
276,"1000,3466,3665,9999","1000,3466,3665,9999",pred_iter_1450,1450,"1000,3465,3666,9999",3466,3665,3465,3666,swap_last_digit
278,"1000,3468,3564,9999","1000,3468,3564,9999",pred_iter_1450,1450,"1000,3464,3568,9999",3468,3564,3464,3568,swap_last_digit
283,"1000,3526,3725,9999","1000,3526,3725,9999",pred_iter_1450,1450,"1000,3525,3726,9999",3526,3725,3525,3726,swap_last_digit
284,"1000,3532,3831,9999","1000,3532,3831,9999",pred_iter_1450,1450,"1000,3531,3832,9999",3532,3831,3531,3832,swap_last_digit
288,"1000,3588,3687,9999","1000,3588,3687,9999",pred_iter_1450,1450,"1000,3587,3688,9999",3588,3687,3587,3688,swap_last_digit
290,"1000,3607,3806,9999","1000,3607,3806,9999",pred_iter_1450,1450,"1000,3606,3807,9999",3607,3806,3606,3807,swap_last_digit
292,"1000,3638,3733,9999","1000,3638,3733,9999",pred_iter_1450,1450,"1000,3633,3738,9999",3638,3733,3633,3738,swap_last_digit
296,"1000,3678,3776,9999","1000,3678,3776,9999",pred_iter_1450,1450,"1000,3676,3778,9999",3678,3776,3676,3778,swap_last_digit
302,"1000,3717,3916,9999","1000,3717,3916,9999",pred_iter_1450,1450,"1000,3716,3917,9999",3717,3916,3716,3917,swap_last_digit
311,"1000,3789,3885,9999","1000,3789,3885,9999",pred_iter_1450,1450,"1000,3785,3889,9999",3789,3885,3785,3889,swap_last_digit
331,"1000,4058,4157,9999","1000,4058,4157,9999",pred_iter_1450,1450,"1000,4057,4158,9999",4058,4157,4057,4158,swap_last_digit
335,"1000,4067,4666,9999","1000,4067,4666,9999",pred_iter_1450,1450,"1000,4066,4667,9999",4067,4666,4066,4667,swap_last_digit
336,"1000,4086,4184,9999","1000,4086,4184,9999",pred_iter_1450,1450,"1000,4084,4186,9999",4086,4184,4084,4186,swap_last_digit
339,"1000,4128,4726,9999","1000,4128,4726,9999",pred_iter_1450,1450,"1000,4126,4728,9999",4128,4726,4126,4728,swap_last_digit
341,"1000,4145,4641,9999","1000,4145,4641,9999",pred_iter_1450,1450,"1000,4141,4645,9999",4145,4641,4141,4645,swap_last_digit
344,"1000,4158,4252,9999","1000,4158,4252,9999",pred_iter_1450,1450,"1000,4152,4258,9999",4158,4252,4152,4258,swap_last_digit
352,"1000,4237,4636,9999","1000,4237,4636,9999",pred_iter_1450,1450,"1000,4236,4637,9999",4237,4636,4236,4637,swap_last_digit
355,"1000,4249,4448,9999","1000,4249,4448,9999",pred_iter_1450,1450,"1000,4248,4449,9999",4249,4448,4248,4449,swap_last_digit
356,"1000,4277,4475,9999","1000,4277,4475,9999",pred_iter_1450,1450,"1000,4275,4477,9999",4277,4475,4275,4477,swap_last_digit
360,"1000,4328,4527,9999","1000,4328,4527,9999",pred_iter_1450,1450,"1000,4327,4528,9999",4328,4527,4327,4528,swap_last_digit
363,"1000,4377,4473,9999","1000,4377,4473,9999",pred_iter_1450,1450,"1000,4373,4477,9999",4377,4473,4373,4477,swap_last_digit
369,"1000,4418,4716,9999","1000,4418,4716,9999",pred_iter_1450,1450,"1000,4416,4718,9999",4418,4716,4416,4718,swap_last_digit
373,"1000,4469,4566,9999","1000,4469,4566,9999",pred_iter_1450,1450,"1000,4466,4569,9999",4469,4566,4466,4569,swap_last_digit
375,"1000,4477,4776,9999","1000,4477,4776,9999",pred_iter_1450,1450,"1000,4476,4777,9999",4477,4776,4476,4777,swap_last_digit
376,"1000,4479,4675,9999","1000,4479,4675,9999",pred_iter_1450,1450,"1000,4475,4679,9999",4479,4675,4475,4679,swap_last_digit
380,"1000,4523,4622,9999","1000,4523,4622,9999",pred_iter_1450,1450,"1000,4522,4623,9999",4523,4622,4522,4623,swap_last_digit
381,"1000,4527,4826,9999","1000,4527,4826,9999",pred_iter_1450,1450,"1000,4526,4827,9999",4527,4826,4526,4827,swap_last_digit
389,"1000,4577,4771,9999","1000,4577,4771,9999",pred_iter_1450,1450,"1000,4571,4777,9999",4577,4771,4571,4777,swap_last_digit
402,"1000,4655,4854,9999","1000,4655,4854,9999",pred_iter_1450,1450,"1000,4654,4855,9999",4655,4854,4654,4855,swap_last_digit
404,"1000,4676,4774,9999","1000,4676,4774,9999",pred_iter_1450,1450,"1000,4674,4776,9999",4676,4774,4674,4776,swap_last_digit
410,"1000,4708,4805,9999","1000,4708,4805,9999",pred_iter_1450,1450,"1000,4705,4808,9999",4708,4805,4705,4808,swap_last_digit
411,"1000,4708,4806,9999","1000,4708,4806,9999",pred_iter_1450,1450,"1000,4706,4808,9999",4708,4806,4706,4808,swap_last_digit
418,"1000,4746,4941,9999","1000,4746,4941,9999",pred_iter_1450,1450,"1000,4741,4946,9999",4746,4941,4741,4946,swap_last_digit
419,"1000,4748,4941,9999","1000,4748,4941,9999",pred_iter_1450,1450,"1000,4741,4948,9999",4748,4941,4741,4948,swap_last_digit
424,"1000,4787,4885,9999","1000,4787,4885,9999",pred_iter_1450,1450,"1000,4785,4887,9999",4787,4885,4785,4887,swap_last_digit
427,"1000,4815,4914,9999","1000,4815,4914,9999",pred_iter_1450,1450,"1000,4814,4915,9999",4815,4914,4814,4915,swap_last_digit
428,"1000,4818,4917,9999","1000,4818,4917,9999",pred_iter_1450,1450,"1000,4817,4918,9999",4818,4917,4817,4918,swap_last_digit
429,"1000,4819,4915,9999","1000,4819,4915,9999",pred_iter_1450,1450,"1000,4815,4919,9999",4819,4915,4815,4919,swap_last_digit
457,"1000,5094,5492,9999","1000,5094,5492,9999",pred_iter_1450,1450,"1000,5092,5494,9999",5094,5492,5092,5494,swap_last_digit
463,"1000,5118,5317,9999","1000,5118,5317,9999",pred_iter_1450,1450,"1000,5117,5318,9999",5118,5317,5117,5318,swap_last_digit
468,"1000,5208,5301,9999","1000,5208,5301,9999",pred_iter_1450,1450,"1000,5201,5308,9999",5208,5301,5201,5308,swap_last_digit
473,"1000,5258,5557,9999","1000,5258,5557,9999",pred_iter_1450,1450,"1000,5257,5558,9999",5258,5557,5257,5558,swap_last_digit
483,"1000,5338,5436,9999","1000,5338,5436,9999",pred_iter_1450,1450,"1000,5336,5438,9999",5338,5436,5336,5438,swap_last_digit
487,"1000,5376,5775,9999","1000,5376,5775,9999",pred_iter_1450,1450,"1000,5375,5776,9999",5376,5775,5375,5776,swap_last_digit
494,"1000,5474,5772,9999","1000,5474,5772,9999",pred_iter_1450,1450,"1000,5472,5774,9999",5474,5772,5472,5774,swap_last_digit
496,"1000,5488,5787,9999","1000,5488,5787,9999",pred_iter_1450,1450,"1000,5487,5788,9999",5488,5787,5487,5788,swap_last_digit
504,"1000,5547,5641,9999","1000,5547,5641,9999",pred_iter_1450,1450,"1000,5541,5647,9999",5547,5641,5541,5647,swap_last_digit
507,"1000,5558,5653,9999","1000,5558,5653,9999",pred_iter_1450,1450,"1000,5553,5658,9999",5558,5653,5553,5658,swap_last_digit
511,"1000,5576,5672,9999","1000,5576,5672,9999",pred_iter_1450,1450,"1000,5572,5676,9999",5576,5672,5572,5676,swap_last_digit
512,"1000,5584,5781,9999","1000,5584,5781,9999",pred_iter_1450,1450,"1000,5581,5784,9999",5584,5781,5581,5784,swap_last_digit
517,"1000,5638,5731,9999","1000,5638,5731,9999",pred_iter_1450,1450,"1000,5631,5738,9999",5638,5731,5631,5738,swap_last_digit
518,"1000,5645,5944,9999","1000,5645,5944,9999",pred_iter_1450,1450,"1000,5644,5945,9999",5645,5944,5644,5945,swap_last_digit
525,"1000,5679,5776,9999","1000,5679,5776,9999",pred_iter_1450,1450,"1000,5676,5779,9999",5679,5776,5676,5779,swap_last_digit
532,"1000,5758,5855,9999","1000,5758,5855,9999",pred_iter_1450,1450,"1000,5755,5858,9999",5758,5855,5755,5858,swap_last_digit
534,"1000,5759,5858,9999","1000,5759,5858,9999",pred_iter_1450,1450,"1000,5758,5859,9999",5759,5858,5758,5859,swap_last_digit
535,"1000,5765,5863,9999","1000,5765,5863,9999",pred_iter_1450,1450,"1000,5763,5865,9999",5765,5863,5763,5865,swap_last_digit
537,"1000,5775,5874,9999","1000,5775,5874,9999",pred_iter_1450,1450,"1000,5774,5875,9999",5775,5874,5774,5875,swap_last_digit
543,"1000,5818,5917,9999","1000,5818,5917,9999",pred_iter_1450,1450,"1000,5817,5918,9999",5818,5917,5817,5918,swap_last_digit
553,"1000,6016,6315,9999","1000,6016,6315,9999",pred_iter_1450,1450,"1000,6015,6316,9999",6016,6315,6015,6316,swap_last_digit
554,"1000,6018,6316,9999","1000,6018,6316,9999",pred_iter_1450,1450,"1000,6016,6318,9999",6018,6316,6016,6318,swap_last_digit
557,"1000,6066,6161,9999","1000,6066,6161,9999",pred_iter_1450,1450,"1000,6061,6166,9999",6066,6161,6061,6166,swap_last_digit
564,"1000,6107,6301,9999","1000,6107,6301,9999",pred_iter_1450,1450,"1000,6101,6307,9999",6107,6301,6101,6307,swap_last_digit
566,"1000,6116,6411,9999","1000,6116,6411,9999",pred_iter_1450,1450,"1000,6111,6416,9999",6116,6411,6111,6416,swap_last_digit
571,"1000,6147,6946,9999","1000,6147,6946,9999",pred_iter_1450,1450,"1000,6146,6947,9999",6147,6946,6146,6947,swap_last_digit
575,"1000,6158,6353,9999","1000,6158,6353,9999",pred_iter_1450,1450,"1000,6153,6358,9999",6158,6353,6153,6358,swap_last_digit
583,"1000,6214,6311,9999","1000,6214,6311,9999",pred_iter_1450,1450,"1000,6211,6314,9999",6214,6311,6211,6314,swap_last_digit
584,"1000,6228,6327,9999","1000,6228,6327,9999",pred_iter_1450,1450,"1000,6227,6328,9999",6228,6327,6227,6328,swap_last_digit
591,"1000,6278,6371,9999","1000,6278,6371,9999",pred_iter_1450,1450,"1000,6271,6378,9999",6278,6371,6271,6378,swap_last_digit
596,"1000,6334,6432,9999","1000,6334,6432,9999",pred_iter_1450,1450,"1000,6332,6434,9999",6334,6432,6332,6434,swap_last_digit
603,"1000,6418,6615,9999","1000,6418,6615,9999",pred_iter_1450,1450,"1000,6415,6618,9999",6418,6615,6415,6618,swap_last_digit
608,"1000,6476,6875,9999","1000,6476,6875,9999",pred_iter_1450,1450,"1000,6475,6876,9999",6476,6875,6475,6876,swap_last_digit
621,"1000,6558,6755,9999","1000,6558,6755,9999",pred_iter_1450,1450,"1000,6555,6758,9999",6558,6755,6555,6758,swap_last_digit
622,"1000,6558,6857,9999","1000,6558,6857,9999",pred_iter_1450,1450,"1000,6557,6858,9999",6558,6857,6557,6858,swap_last_digit
626,"1000,6583,6882,9999","1000,6583,6882,9999",pred_iter_1450,1450,"1000,6582,6883,9999",6583,6882,6582,6883,swap_last_digit
629,"1000,6618,6817,9999","1000,6618,6817,9999",pred_iter_1450,1450,"1000,6617,6818,9999",6618,6817,6617,6818,swap_last_digit
634,"1000,6647,6846,9999","1000,6647,6846,9999",pred_iter_1450,1450,"1000,6646,6847,9999",6647,6846,6646,6847,swap_last_digit
645,"1000,6727,6926,9999","1000,6727,6926,9999",pred_iter_1450,1450,"1000,6726,6927,9999",6727,6926,6726,6927,swap_last_digit
648,"1000,6758,6853,9999","1000,6758,6853,9999",pred_iter_1450,1450,"1000,6753,6858,9999",6758,6853,6753,6858,swap_last_digit
653,"1000,6827,6926,9999","1000,6827,6926,9999",pred_iter_1450,1450,"1000,6826,6927,9999",6827,6926,6826,6927,swap_last_digit
656,"1000,6849,6948,9999","1000,6849,6948,9999",pred_iter_1450,1450,"1000,6848,6949,9999",6849,6948,6848,6949,swap_last_digit
660,"1000,6868,6966,9999","1000,6868,6966,9999",pred_iter_1450,1450,"1000,6866,6968,9999",6868,6966,6866,6968,swap_last_digit
665,"1000,7003,7500,9999","1000,7003,7500,9999",pred_iter_1450,1450,"1000,7000,7503,9999",7003,7500,7000,7503,swap_last_digit
683,"1000,7132,7231,9999","1000,7132,7231,9999",pred_iter_1450,1450,"1000,7131,7232,9999",7132,7231,7131,7232,swap_last_digit
687,"1000,7158,7256,9999","1000,7158,7256,9999",pred_iter_1450,1450,"1000,7156,7258,9999",7158,7256,7156,7258,swap_last_digit
694,"1000,7217,7411,9999","1000,7217,7411,9999",pred_iter_1450,1450,"1000,7211,7417,9999",7217,7411,7211,7417,swap_last_digit
697,"1000,7268,7465,9999","1000,7268,7465,9999",pred_iter_1450,1450,"1000,7265,7468,9999",7268,7465,7265,7468,swap_last_digit
711,"1000,7428,7626,9999","1000,7428,7626,9999",pred_iter_1450,1450,"1000,7426,7628,9999",7428,7626,7426,7628,swap_last_digit
713,"1000,7459,7656,9999","1000,7459,7656,9999",pred_iter_1450,1450,"1000,7456,7659,9999",7459,7656,7456,7659,swap_last_digit
726,"1000,7578,7977,9999","1000,7578,7977,9999",pred_iter_1450,1450,"1000,7577,7978,9999",7578,7977,7577,7978,swap_last_digit
732,"1000,7617,7711,9999","1000,7617,7711,9999",pred_iter_1450,1450,"1000,7611,7717,9999",7617,7711,7611,7717,swap_last_digit
733,"1000,7618,7817,9999","1000,7618,7817,9999",pred_iter_1450,1450,"1000,7617,7818,9999",7618,7817,7617,7818,swap_last_digit
749,"1000,7729,7928,9999","1000,7729,7928,9999",pred_iter_1450,1450,"1000,7728,7929,9999",7729,7928,7728,7929,swap_last_digit
751,"1000,7738,7831,9999","1000,7738,7831,9999",pred_iter_1450,1450,"1000,7731,7838,9999",7738,7831,7731,7838,swap_last_digit
752,"1000,7738,7837,9999","1000,7738,7837,9999",pred_iter_1450,1450,"1000,7737,7838,9999",7738,7837,7737,7838,swap_last_digit
753,"1000,7749,7848,9999","1000,7749,7848,9999",pred_iter_1450,1450,"1000,7748,7849,9999",7749,7848,7748,7849,swap_last_digit
754,"1000,7749,7948,9999","1000,7749,7948,9999",pred_iter_1450,1450,"1000,7748,7949,9999",7749,7948,7748,7949,swap_last_digit
755,"1000,7756,7855,9999","1000,7756,7855,9999",pred_iter_1450,1450,"1000,7755,7856,9999",7756,7855,7755,7856,swap_last_digit
761,"1000,7788,7986,9999","1000,7788,7986,9999",pred_iter_1450,1450,"1000,7786,7988,9999",7788,7986,7786,7988,swap_last_digit
764,"1000,7796,7991,9999","1000,7796,7991,9999",pred_iter_1450,1450,"1000,7791,7996,9999",7796,7991,7791,7996,swap_last_digit
768,"1000,7825,7922,9999","1000,7825,7922,9999",pred_iter_1450,1450,"1000,7822,7925,9999",7825,7922,7822,7925,swap_last_digit
769,"1000,7828,7927,9999","1000,7828,7927,9999",pred_iter_1450,1450,"1000,7827,7928,9999",7828,7927,7827,7928,swap_last_digit
770,"1000,7885,7983,9999","1000,7885,7983,9999",pred_iter_1450,1450,"1000,7883,7985,9999",7885,7983,7883,7985,swap_last_digit
782,"1000,8063,8462,9999","1000,8063,8462,9999",pred_iter_1450,1450,"1000,8062,8463,9999",8063,8462,8062,8463,swap_last_digit
784,"1000,8077,8174,9999","1000,8077,8174,9999",pred_iter_1450,1450,"1000,8074,8177,9999",8077,8174,8074,8177,swap_last_digit
786,"1000,8102,8700,9999","1000,8102,8700,9999",pred_iter_1450,1450,"1000,8100,8702,9999",8102,8700,8100,8702,swap_last_digit
787,"1000,8104,8200,9999","1000,8104,8200,9999",pred_iter_1450,1450,"1000,8100,8204,9999",8104,8200,8100,8204,swap_last_digit
788,"1000,8104,8701,9999","1000,8104,8701,9999",pred_iter_1450,1450,"1000,8101,8704,9999",8104,8701,8101,8704,swap_last_digit
795,"1000,8138,8337,9999","1000,8138,8337,9999",pred_iter_1450,1450,"1000,8137,8338,9999",8138,8337,8137,8338,swap_last_digit
798,"1000,8148,8946,9999","1000,8148,8946,9999",pred_iter_1450,1450,"1000,8146,8948,9999",8148,8946,8146,8948,swap_last_digit
804,"1000,8176,8475,9999","1000,8176,8475,9999",pred_iter_1450,1450,"1000,8175,8476,9999",8176,8475,8175,8476,swap_last_digit
